#1
# Source: DWD Weather data, ieet, TUHH (DWD COSMO-D2)
# Location: latitude 52.1, longitude 9.35
# Year: 2019
# Data type: Temperature Underground
float	default(7098, 2)
5320800	278.65
5324400	278.65
5328000	278.65
5331600	278.65
5335200	278.65
5338800	278.65
5342400	278.65
5346000	278.65
5349600	278.65
5353200	278.65
5356800	278.65
5360400	278.65
5364000	278.75
5367600	278.75
5371200	278.75
5374800	278.75
5378400	278.75
5382000	278.75
5385600	278.75
5389200	278.75
5392800	278.75
5396400	278.75
5400000	278.85
5403600	278.85
5407200	278.85
5410800	278.85
5414400	278.85
5418000	278.85
5421600	278.85
5425200	278.85
5428800	278.85
5432400	278.85
5436000	278.95
5439600	278.95
5443200	278.95
5446800	278.95
5450400	278.95
5454000	278.95
5457600	278.95
5461200	278.95
5464800	278.95
5468400	279.05
5472000	279.05
5475600	279.05
5479200	279.05
5482800	279.05
5486400	279.05
5490000	279.05
5493600	279.05
5497200	279.05
5500800	279.05
5504400	279.05
5508000	279.05
5511600	279.05
5515200	279.05
5518800	279.05
5522400	279.05
5526000	279.05
5529600	279.05
5533200	279.05
5536800	279.05
5540400	279.05
5544000	279.05
5547600	279.05
5551200	279.05
5554800	279.05
5558400	279.05
5562000	279.05
5565600	279.05
5569200	279.05
5572800	279.05
5576400	279.05
5580000	279.05
5583600	279.05
5587200	279.05
5590800	279.05
5594400	279.05
5598000	279.05
5601600	279.05
5605200	279.05
5608800	279.05
5612400	279.05
5616000	279.05
5619600	279.05
5623200	279.05
5626800	279.05
5630400	279.05
5634000	279.05
5637600	279.05
5641200	279.05
5644800	279.05
5648400	279.05
5652000	279.05
5655600	279.05
5659200	279.05
5662800	279.05
5666400	279.05
5670000	279.05
5673600	279.05
5677200	279.05
5680800	279.05
5684400	279.05
5688000	279.05
5691600	279.15
5695200	279.15
5698800	279.15
5702400	279.15
5706000	279.15
5709600	279.15
5713200	279.15
5716800	279.15
5720400	279.15
5724000	279.15
5727600	279.25
5731200	279.25
5734800	279.25
5738400	279.25
5742000	279.25
5745600	279.25
5749200	279.25
5752800	279.25
